format,attribute,count
CycloneDX,closedIssues,9
CycloneDX,closedIssues,40
CycloneDX,closedIssues,38
CycloneDX,closedIssues,2
CycloneDX,closedIssues,113
CycloneDX,closedIssues,7
CycloneDX,closedIssues,0
CycloneDX,closedIssues,27
CycloneDX,closedIssues,0
CycloneDX,closedIssues,6
CycloneDX,closedIssues,0
CycloneDX,closedIssues,2
CycloneDX,closedIssues,20
CycloneDX,closedIssues,15
CycloneDX,closedIssues,304
CycloneDX,closedIssues,24
CycloneDX,closedIssues,225
CycloneDX,closedIssues,4
CycloneDX,closedIssues,4
CycloneDX,closedIssues,0
CycloneDX,closedIssues,5
CycloneDX,closedIssues,2
CycloneDX,closedIssues,7
CycloneDX,closedIssues,8
CycloneDX,closedIssues,12
CycloneDX,closedIssues,4
CycloneDX,closedIssues,6
CycloneDX,closedIssues,15
CycloneDX,closedIssues,0
CycloneDX,closedIssues,234
CycloneDX,closedIssues,123
CycloneDX,closedIssues,1
CycloneDX,closedIssues,8
CycloneDX,closedIssues,1
CycloneDX,closedIssues,4
CycloneDX,closedIssues,0
CycloneDX,closedIssues,3
CycloneDX,closedIssues,10
CycloneDX,closedIssues,9
CycloneDX,closedIssues,7
CycloneDX,closedIssues,1
CycloneDX,closedIssues,5
CycloneDX,closedIssues,20
CycloneDX,closedIssues,6
CycloneDX,closedIssues,39
CycloneDX,closedIssues,3
CycloneDX,closedIssues,1
CycloneDX,closedIssues,334
CycloneDX,closedIssues,0
CycloneDX,closedIssues,12
CycloneDX,closedIssues,19
CycloneDX,closedIssues,6
CycloneDX,closedIssues,6
CycloneDX,closedIssues,7
CycloneDX,closedIssues,0
CycloneDX,closedIssues,111
CycloneDX,closedIssues,34
CycloneDX,closedIssues,66
CycloneDX,closedIssues,31
CycloneDX,closedIssues,44
CycloneDX,closedIssues,0
CycloneDX,closedIssues,61
CycloneDX,closedIssues,0
CycloneDX,closedIssues,996
CycloneDX,closedIssues,0
CycloneDX,closedIssues,6
CycloneDX,closedIssues,5
CycloneDX,closedIssues,0
CycloneDX,closedIssues,5
CycloneDX,closedIssues,0
CycloneDX,closedIssues,0
CycloneDX,openPRs,207
CycloneDX,openPRs,169
CycloneDX,openPRs,27
CycloneDX,openPRs,241
CycloneDX,openPRs,14
CycloneDX,openPRs,4589
CycloneDX,openPRs,93
CycloneDX,openPRs,33
CycloneDX,openPRs,50
CycloneDX,openPRs,20
CycloneDX,openPRs,20
CycloneDX,openPRs,0
CycloneDX,openPRs,11
CycloneDX,openPRs,17
CycloneDX,openPRs,33
CycloneDX,openPRs,9
CycloneDX,openPRs,8
CycloneDX,openPRs,21
CycloneDX,openPRs,86
CycloneDX,openPRs,4
CycloneDX,openPRs,6
CycloneDX,openPRs,62
CycloneDX,openPRs,68
CycloneDX,openPRs,4
CycloneDX,openPRs,12
CycloneDX,openPRs,456
CycloneDX,openPRs,18
CycloneDX,openPRs,12
CycloneDX,openPRs,40
CycloneDX,openPRs,4
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,13
CycloneDX,openPRs,9
CycloneDX,openPRs,4
CycloneDX,openPRs,41
CycloneDX,openPRs,22
CycloneDX,openPRs,0
CycloneDX,openPRs,15
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,12
CycloneDX,openPRs,20
CycloneDX,openPRs,8
CycloneDX,openPRs,3
CycloneDX,openPRs,5
CycloneDX,openPRs,3
CycloneDX,openPRs,34
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,13
CycloneDX,openPRs,14
CycloneDX,openPRs,9
CycloneDX,openPRs,6
CycloneDX,openPRs,58
CycloneDX,openPRs,18
CycloneDX,openPRs,19
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,7
CycloneDX,openPRs,31
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,7
CycloneDX,openPRs,7
CycloneDX,openPRs,1
CycloneDX,openPRs,11
CycloneDX,openPRs,2
CycloneDX,openPRs,8
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,15
CycloneDX,openPRs,9
CycloneDX,openPRs,0
CycloneDX,openPRs,19
CycloneDX,openPRs,5
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,21
CycloneDX,openPRs,4
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,17
CycloneDX,openPRs,11
CycloneDX,openPRs,19
CycloneDX,openPRs,9
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,6
CycloneDX,openPRs,3
CycloneDX,openPRs,16
CycloneDX,openPRs,28
CycloneDX,openPRs,10
CycloneDX,openPRs,6
CycloneDX,openPRs,0
CycloneDX,openPRs,9
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,3
CycloneDX,openPRs,0
CycloneDX,openPRs,12
CycloneDX,openPRs,9
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,7
CycloneDX,openPRs,3
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,2
CycloneDX,openPRs,10
CycloneDX,openPRs,8
CycloneDX,openPRs,17
CycloneDX,openPRs,14
CycloneDX,openPRs,18
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,4
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,17
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,59
CycloneDX,openPRs,41
CycloneDX,openPRs,6
CycloneDX,openPRs,12
CycloneDX,openPRs,8
CycloneDX,openPRs,0
CycloneDX,openPRs,17
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,4
CycloneDX,openPRs,14
CycloneDX,openPRs,1
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,6
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,8
CycloneDX,openPRs,2
CycloneDX,openPRs,4
CycloneDX,openPRs,1
CycloneDX,openPRs,3
CycloneDX,openPRs,4
CycloneDX,openPRs,0
CycloneDX,openPRs,3
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,6
CycloneDX,openPRs,3
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,17
CycloneDX,openPRs,15
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,7
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,15
CycloneDX,openPRs,3
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,4
CycloneDX,openPRs,9
CycloneDX,openPRs,0
CycloneDX,openPRs,13
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,5
CycloneDX,openPRs,17
CycloneDX,openPRs,2
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,1
CycloneDX,openPRs,5
CycloneDX,openPRs,4
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,4
CycloneDX,openPRs,7
CycloneDX,openPRs,5
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,20
CycloneDX,openPRs,7
CycloneDX,openPRs,7
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,0
CycloneDX,openPRs,2
CycloneDX,openPRs,9
CycloneDX,openPRs,1
CycloneDX,openPRs,3
CycloneDX,openPRs,3
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,15
CycloneDX,openPRs,0
CycloneDX,openPRs,5
CycloneDX,openPRs,1
CycloneDX,openPRs,0
CycloneDX,openPRs,1
CycloneDX,openPRs,2
CycloneDX,openPRs,11
CycloneDX,closedPRs,56365
CycloneDX,closedPRs,22884
CycloneDX,closedPRs,2184
CycloneDX,closedPRs,2253
CycloneDX,closedPRs,5102
CycloneDX,closedPRs,219059
CycloneDX,closedPRs,140539
CycloneDX,closedPRs,7331
CycloneDX,closedPRs,3013
CycloneDX,closedPRs,1174
CycloneDX,closedPRs,359
CycloneDX,closedPRs,1318
CycloneDX,closedPRs,844
CycloneDX,closedPRs,787
CycloneDX,closedPRs,4065
CycloneDX,closedPRs,381
CycloneDX,closedPRs,3890
CycloneDX,closedPRs,1311
CycloneDX,closedPRs,4215
CycloneDX,closedPRs,5441
CycloneDX,closedPRs,226
CycloneDX,closedPRs,4475
CycloneDX,closedPRs,42
CycloneDX,closedPRs,560
CycloneDX,closedPRs,2789
CycloneDX,closedPRs,17783
CycloneDX,closedPRs,959
CycloneDX,closedPRs,2237
CycloneDX,closedPRs,6420
CycloneDX,closedPRs,241
CycloneDX,closedPRs,307
CycloneDX,closedPRs,4
CycloneDX,closedPRs,2581
CycloneDX,closedPRs,490
CycloneDX,closedPRs,389
CycloneDX,closedPRs,6124
CycloneDX,closedPRs,309
CycloneDX,closedPRs,597
CycloneDX,closedPRs,994
CycloneDX,closedPRs,707
CycloneDX,closedPRs,48
CycloneDX,closedPRs,2168
CycloneDX,closedPRs,158
CycloneDX,closedPRs,691
CycloneDX,closedPRs,426
CycloneDX,closedPRs,227
CycloneDX,closedPRs,2892
CycloneDX,closedPRs,3624
CycloneDX,closedPRs,985
CycloneDX,closedPRs,60
CycloneDX,closedPRs,891
CycloneDX,closedPRs,935
CycloneDX,closedPRs,940
CycloneDX,closedPRs,1124
CycloneDX,closedPRs,5347
CycloneDX,closedPRs,1296
CycloneDX,closedPRs,27
CycloneDX,closedPRs,3854
CycloneDX,closedPRs,315
CycloneDX,closedPRs,2654
CycloneDX,closedPRs,1266
CycloneDX,closedPRs,238
CycloneDX,closedPRs,1
CycloneDX,closedPRs,12
CycloneDX,closedPRs,89
CycloneDX,closedPRs,313
CycloneDX,closedPRs,206
CycloneDX,closedPRs,477
CycloneDX,closedPRs,84
CycloneDX,closedPRs,97
CycloneDX,closedPRs,15
CycloneDX,closedPRs,249
CycloneDX,closedPRs,872
CycloneDX,closedPRs,432
CycloneDX,closedPRs,678
CycloneDX,closedPRs,729
CycloneDX,closedPRs,21
CycloneDX,closedPRs,597
CycloneDX,closedPRs,103
CycloneDX,closedPRs,160
CycloneDX,closedPRs,236
CycloneDX,closedPRs,196
CycloneDX,closedPRs,78
CycloneDX,closedPRs,19
CycloneDX,closedPRs,347
CycloneDX,closedPRs,205
CycloneDX,closedPRs,960
CycloneDX,closedPRs,430
CycloneDX,closedPRs,357
CycloneDX,closedPRs,19
CycloneDX,closedPRs,14
CycloneDX,closedPRs,14
CycloneDX,closedPRs,121
CycloneDX,closedPRs,515
CycloneDX,closedPRs,52
CycloneDX,closedPRs,262
CycloneDX,closedPRs,588
CycloneDX,closedPRs,370
CycloneDX,closedPRs,216
CycloneDX,closedPRs,47
CycloneDX,closedPRs,165
CycloneDX,closedPRs,24
CycloneDX,closedPRs,1
CycloneDX,closedPRs,444
CycloneDX,closedPRs,251
CycloneDX,closedPRs,0
CycloneDX,closedPRs,209
CycloneDX,closedPRs,40
CycloneDX,closedPRs,1
CycloneDX,closedPRs,290
CycloneDX,closedPRs,954
CycloneDX,closedPRs,104
CycloneDX,closedPRs,1051
CycloneDX,closedPRs,182
CycloneDX,closedPRs,101
CycloneDX,closedPRs,71
CycloneDX,closedPRs,827
CycloneDX,closedPRs,114
CycloneDX,closedPRs,161
CycloneDX,closedPRs,102
CycloneDX,closedPRs,70
CycloneDX,closedPRs,314
CycloneDX,closedPRs,513
CycloneDX,closedPRs,273
CycloneDX,closedPRs,1035
CycloneDX,closedPRs,1174
CycloneDX,closedPRs,82
CycloneDX,closedPRs,14
CycloneDX,closedPRs,24
CycloneDX,closedPRs,734
CycloneDX,closedPRs,0
CycloneDX,closedPRs,67
CycloneDX,closedPRs,26
CycloneDX,closedPRs,70
CycloneDX,closedPRs,29
CycloneDX,closedPRs,652
CycloneDX,closedPRs,0
CycloneDX,closedPRs,31
CycloneDX,closedPRs,15105
CycloneDX,closedPRs,371
CycloneDX,closedPRs,157
CycloneDX,closedPRs,354
CycloneDX,closedPRs,581
CycloneDX,closedPRs,163
CycloneDX,closedPRs,440
CycloneDX,closedPRs,1
CycloneDX,closedPRs,124
CycloneDX,closedPRs,28
CycloneDX,closedPRs,3
CycloneDX,closedPRs,155
CycloneDX,closedPRs,85
CycloneDX,closedPRs,4
CycloneDX,closedPRs,170
CycloneDX,closedPRs,99
CycloneDX,closedPRs,3
CycloneDX,closedPRs,325
CycloneDX,closedPRs,141
CycloneDX,closedPRs,33
CycloneDX,closedPRs,1631
CycloneDX,closedPRs,1
CycloneDX,closedPRs,39
CycloneDX,closedPRs,1147
CycloneDX,closedPRs,32
CycloneDX,closedPRs,431
CycloneDX,closedPRs,335
CycloneDX,closedPRs,258
CycloneDX,closedPRs,6
CycloneDX,closedPRs,6
CycloneDX,closedPRs,4
CycloneDX,closedPRs,54
CycloneDX,closedPRs,2
CycloneDX,closedPRs,169
CycloneDX,closedPRs,11
CycloneDX,closedPRs,3
CycloneDX,closedPRs,0
CycloneDX,closedPRs,13
CycloneDX,closedPRs,10
CycloneDX,closedPRs,0
CycloneDX,closedPRs,0
CycloneDX,closedPRs,926
CycloneDX,closedPRs,763
CycloneDX,closedPRs,38
CycloneDX,closedPRs,9
CycloneDX,closedPRs,670
CycloneDX,closedPRs,14
CycloneDX,closedPRs,23
CycloneDX,closedPRs,34
CycloneDX,closedPRs,0
CycloneDX,closedPRs,51
CycloneDX,closedPRs,0
CycloneDX,closedPRs,157
CycloneDX,closedPRs,197
CycloneDX,closedPRs,48
CycloneDX,closedPRs,304
CycloneDX,closedPRs,225
CycloneDX,closedPRs,258
CycloneDX,closedPRs,13
CycloneDX,closedPRs,89
CycloneDX,closedPRs,62
CycloneDX,closedPRs,15
CycloneDX,closedPRs,76
CycloneDX,closedPRs,66
CycloneDX,closedPRs,133
CycloneDX,closedPRs,158
CycloneDX,closedPRs,0
CycloneDX,closedPRs,0
CycloneDX,closedPRs,10
CycloneDX,closedPRs,26
CycloneDX,closedPRs,153
CycloneDX,closedPRs,279
CycloneDX,closedPRs,0
CycloneDX,closedPRs,10
CycloneDX,closedPRs,6
CycloneDX,closedPRs,80
CycloneDX,closedPRs,13
CycloneDX,closedPRs,2
CycloneDX,closedPRs,45
CycloneDX,closedPRs,287
CycloneDX,closedPRs,19
CycloneDX,closedPRs,166
CycloneDX,closedPRs,107
CycloneDX,closedPRs,67
CycloneDX,closedPRs,0
CycloneDX,closedPRs,123
CycloneDX,closedPRs,4
CycloneDX,closedPRs,1
CycloneDX,closedPRs,907
CycloneDX,closedPRs,67
CycloneDX,closedPRs,78
CycloneDX,closedPRs,19
CycloneDX,closedPRs,87
CycloneDX,closedPRs,17
CycloneDX,closedPRs,42
CycloneDX,closedPRs,4
CycloneDX,closedPRs,444
CycloneDX,closedPRs,276
CycloneDX,closedPRs,150
CycloneDX,closedPRs,75
CycloneDX,closedPRs,43
CycloneDX,closedPRs,0
CycloneDX,closedPRs,36
CycloneDX,closedPRs,5
CycloneDX,closedPRs,6401
CycloneDX,closedPRs,0
CycloneDX,closedPRs,84
CycloneDX,closedPRs,85
CycloneDX,closedPRs,0
CycloneDX,closedPRs,6
CycloneDX,closedPRs,0
CycloneDX,closedPRs,35
CycloneDX,commits,84804
CycloneDX,commits,21547
CycloneDX,commits,2364
CycloneDX,commits,419210
CycloneDX,commits,8787
CycloneDX,commits,529360
CycloneDX,commits,406640
CycloneDX,commits,17797
CycloneDX,commits,8047
CycloneDX,commits,1377
CycloneDX,commits,2143
CycloneDX,commits,19304
CycloneDX,commits,1036
CycloneDX,commits,776
CycloneDX,commits,14980
CycloneDX,commits,337
CycloneDX,commits,5079
CycloneDX,commits,1625
CycloneDX,commits,6437
CycloneDX,commits,5331
CycloneDX,commits,1038
CycloneDX,commits,7219
CycloneDX,commits,83819
CycloneDX,commits,922
CycloneDX,commits,3072
CycloneDX,commits,15033
CycloneDX,commits,3992
CycloneDX,commits,2575
CycloneDX,commits,13942
CycloneDX,commits,277
CycloneDX,commits,1399
CycloneDX,commits,484
CycloneDX,commits,43522
CycloneDX,commits,1237
CycloneDX,commits,322
CycloneDX,commits,9071
CycloneDX,commits,3814
CycloneDX,commits,3573
CycloneDX,commits,962
CycloneDX,commits,1101
CycloneDX,commits,307
CycloneDX,commits,2351
CycloneDX,commits,634762
CycloneDX,commits,1678
CycloneDX,commits,525
CycloneDX,commits,2136
CycloneDX,commits,5920
CycloneDX,commits,4652
CycloneDX,commits,925
CycloneDX,commits,60
CycloneDX,commits,1058
CycloneDX,commits,2358
CycloneDX,commits,1746
CycloneDX,commits,1432
CycloneDX,commits,10865
CycloneDX,commits,2285
CycloneDX,commits,215
CycloneDX,commits,1681
CycloneDX,commits,1030
CycloneDX,commits,5706
CycloneDX,commits,1236322
CycloneDX,commits,271
CycloneDX,commits,396
CycloneDX,commits,3124
CycloneDX,commits,60
CycloneDX,commits,594
CycloneDX,commits,953
CycloneDX,commits,1906
CycloneDX,commits,386027
CycloneDX,commits,627
CycloneDX,commits,1760
CycloneDX,commits,1263
CycloneDX,commits,775
CycloneDX,commits,483
CycloneDX,commits,713
CycloneDX,commits,1374
CycloneDX,commits,123
CycloneDX,commits,14797
CycloneDX,commits,1106
CycloneDX,commits,168
CycloneDX,commits,223
CycloneDX,commits,392
CycloneDX,commits,147
CycloneDX,commits,116
CycloneDX,commits,595
CycloneDX,commits,961
CycloneDX,commits,3477
CycloneDX,commits,538
CycloneDX,commits,688
CycloneDX,commits,169
CycloneDX,commits,1023
CycloneDX,commits,720
CycloneDX,commits,226
CycloneDX,commits,2930
CycloneDX,commits,601
CycloneDX,commits,308
CycloneDX,commits,857
CycloneDX,commits,906
CycloneDX,commits,445
CycloneDX,commits,26176
CycloneDX,commits,406
CycloneDX,commits,116
CycloneDX,commits,26
CycloneDX,commits,465
CycloneDX,commits,484
CycloneDX,commits,67
CycloneDX,commits,413
CycloneDX,commits,215
CycloneDX,commits,79
CycloneDX,commits,588
CycloneDX,commits,3114
CycloneDX,commits,232
CycloneDX,commits,2403
CycloneDX,commits,836
CycloneDX,commits,368
CycloneDX,commits,509
CycloneDX,commits,844
CycloneDX,commits,249
CycloneDX,commits,159
CycloneDX,commits,376
CycloneDX,commits,195
CycloneDX,commits,271
CycloneDX,commits,1696
CycloneDX,commits,488
CycloneDX,commits,902
CycloneDX,commits,645
CycloneDX,commits,210
CycloneDX,commits,1224
CycloneDX,commits,114
CycloneDX,commits,1489
CycloneDX,commits,76
CycloneDX,commits,304
CycloneDX,commits,66959
CycloneDX,commits,3850
CycloneDX,commits,183
CycloneDX,commits,1609
CycloneDX,commits,283
CycloneDX,commits,116
CycloneDX,commits,18212
CycloneDX,commits,1338
CycloneDX,commits,188
CycloneDX,commits,231
CycloneDX,commits,509
CycloneDX,commits,599
CycloneDX,commits,2288
CycloneDX,commits,109
CycloneDX,commits,169
CycloneDX,commits,176
CycloneDX,commits,609
CycloneDX,commits,1132
CycloneDX,commits,634668
CycloneDX,commits,11
CycloneDX,commits,232
CycloneDX,commits,223
CycloneDX,commits,74
CycloneDX,commits,216
CycloneDX,commits,598
CycloneDX,commits,276
CycloneDX,commits,814
CycloneDX,commits,10426
CycloneDX,commits,331
CycloneDX,commits,1759
CycloneDX,commits,251
CycloneDX,commits,570
CycloneDX,commits,1570
CycloneDX,commits,1401
CycloneDX,commits,628
CycloneDX,commits,50
CycloneDX,commits,64
CycloneDX,commits,270
CycloneDX,commits,45
CycloneDX,commits,1314
CycloneDX,commits,47
CycloneDX,commits,387
CycloneDX,commits,657
CycloneDX,commits,63
CycloneDX,commits,647
CycloneDX,commits,1621
CycloneDX,commits,116540
CycloneDX,commits,2198
CycloneDX,commits,414
CycloneDX,commits,1199202
CycloneDX,commits,889
CycloneDX,commits,1237
CycloneDX,commits,9
CycloneDX,commits,11676
CycloneDX,commits,192
CycloneDX,commits,164
CycloneDX,commits,124
CycloneDX,commits,2
CycloneDX,commits,832
CycloneDX,commits,575
CycloneDX,commits,160
CycloneDX,commits,1616
CycloneDX,commits,301
CycloneDX,commits,1350
CycloneDX,commits,29
CycloneDX,commits,193
CycloneDX,commits,69
CycloneDX,commits,32
CycloneDX,commits,178
CycloneDX,commits,165
CycloneDX,commits,552
CycloneDX,commits,506
CycloneDX,commits,343
CycloneDX,commits,16
CycloneDX,commits,218
CycloneDX,commits,35
CycloneDX,commits,261
CycloneDX,commits,1541
CycloneDX,commits,70
CycloneDX,commits,55
CycloneDX,commits,73
CycloneDX,commits,229
CycloneDX,commits,48
CycloneDX,commits,10
CycloneDX,commits,108
CycloneDX,commits,404
CycloneDX,commits,98
CycloneDX,commits,401
CycloneDX,commits,146
CycloneDX,commits,1274
CycloneDX,commits,24999
CycloneDX,commits,361
CycloneDX,commits,49
CycloneDX,commits,128
CycloneDX,commits,5077
CycloneDX,commits,36
CycloneDX,commits,150
CycloneDX,commits,746
CycloneDX,commits,224
CycloneDX,commits,20
CycloneDX,commits,101
CycloneDX,commits,63
CycloneDX,commits,1138
CycloneDX,commits,268
CycloneDX,commits,572
CycloneDX,commits,397
CycloneDX,commits,85
CycloneDX,commits,1032
CycloneDX,commits,138
CycloneDX,commits,70
CycloneDX,commits,7388
CycloneDX,commits,2281
CycloneDX,commits,186
CycloneDX,commits,473
CycloneDX,commits,51
CycloneDX,commits,71
CycloneDX,commits,8335
CycloneDX,commits,55